time X Y Z RX RY RZ 
2109.037 -0.4446 0.3278 0.5408 -1.464 -1.11 0.175
2109.364 -0.4451 0.3271 0.5403 -1.464 -1.11 0.175
2109.692 -0.4456 0.3264 0.5398 -1.464 -1.11 0.175
2110.018 -0.4461 0.3257 0.5393 -1.464 -1.11 0.175
2110.347 -0.4466 0.325 0.5388 -1.464 -1.11 0.175
2110.674 -0.4471 0.3243 0.5383 -1.464 -1.11 0.175
2111.0 -0.4476 0.3236 0.5378 -1.464 -1.11 0.175
2111.327 -0.4481 0.3229 0.5373 -1.464 -1.11 0.175
2111.654 -0.4486 0.3222 0.5368 -1.464 -1.11 0.175
2111.981 -0.4491 0.3215 0.5363 -1.464 -1.11 0.175
2112.305 -0.4496 0.3208 0.5358 -1.464 -1.11 0.175
2112.646 -0.4501 0.3201 0.5353 -1.464 -1.11 0.175
2112.973 -0.4506 0.3194 0.5348 -1.464 -1.11 0.175
2113.297 -0.4511 0.3187 0.5343 -1.464 -1.11 0.175
2113.623 -0.4516 0.318 0.5338 -1.464 -1.11 0.175
2113.95 -0.4521 0.3173 0.5333 -1.464 -1.11 0.175
2114.277 -0.4526 0.3166 0.5328 -1.464 -1.11 0.175
2114.603 -0.4531 0.3159 0.5323 -1.464 -1.11 0.175
2114.944 -0.4536 0.3152 0.5318 -1.464 -1.11 0.175
2115.271 -0.4541 0.3145 0.5313 -1.464 -1.11 0.175
2115.6 -0.4546 0.3138 0.5308 -1.464 -1.11 0.175
2115.925 -0.4551 0.3131 0.5303 -1.464 -1.11 0.175
2116.253 -0.4556 0.3124 0.5298 -1.464 -1.11 0.175
2116.581 -0.4561 0.3117 0.5293 -1.464 -1.11 0.175
2116.907 -0.4566 0.311 0.5288 -1.464 -1.11 0.175
2117.247 -0.4571 0.3103 0.5283 -1.464 -1.11 0.175
2117.576 -0.4576 0.3096 0.5278 -1.464 -1.11 0.175
2117.904 -0.4581 0.3089 0.5273 -1.464 -1.11 0.175
2118.232 -0.4586 0.3082 0.5268 -1.464 -1.11 0.175
2118.558 -0.4591 0.3075 0.5263 -1.464 -1.11 0.175
2118.883 -0.4596 0.3068 0.5258 -1.464 -1.11 0.175
2119.207 -0.4601 0.3061 0.5253 -1.464 -1.11 0.175
2119.535 -0.4606 0.3054 0.5248 -1.464 -1.11 0.175
2119.861 -0.4611 0.3047 0.5243 -1.464 -1.11 0.175
2120.188 -0.4616 0.304 0.5238 -1.464 -1.11 0.175
2120.515 -0.4621 0.3033 0.5233 -1.464 -1.11 0.175
2120.841 -0.4626 0.3026 0.5228 -1.464 -1.11 0.175
2121.168 -0.4631 0.3019 0.5223 -1.464 -1.11 0.175
2121.493 -0.4636 0.3012 0.5218 -1.464 -1.11 0.175
2121.821 -0.4641 0.3005 0.5213 -1.464 -1.11 0.175
2122.148 -0.4646 0.2998 0.5208 -1.464 -1.11 0.175
2122.488 -0.4651 0.2991 0.5203 -1.464 -1.11 0.175
2122.814 -0.4656 0.2984 0.5198 -1.464 -1.11 0.175
2123.152 -0.4661 0.2977 0.5193 -1.464 -1.11 0.175
2123.479 -0.4666 0.297 0.5188 -1.464 -1.11 0.175
2123.806 -0.4671 0.2963 0.5183 -1.464 -1.11 0.175
2124.135 -0.4676 0.2956 0.5178 -1.464 -1.11 0.175
2124.461 -0.4681 0.2949 0.5173 -1.464 -1.11 0.175
2124.789 -0.4686 0.2942 0.5168 -1.464 -1.11 0.175
2125.115 -0.4691 0.2935 0.5163 -1.464 -1.11 0.175
2125.349 -0.4696 0.2933 0.5171 -1.464 -1.11 0.175
2125.69 -0.4691 0.294 0.5176 -1.464 -1.11 0.175
2126.017 -0.4686 0.2947 0.5181 -1.464 -1.11 0.175
2126.345 -0.4681 0.2954 0.5186 -1.464 -1.11 0.175
2126.686 -0.4676 0.2961 0.5191 -1.464 -1.11 0.175
2127.011 -0.4671 0.2968 0.5196 -1.464 -1.11 0.175
2127.339 -0.4666 0.2975 0.5201 -1.464 -1.11 0.175
2127.666 -0.4661 0.2982 0.5206 -1.464 -1.11 0.175
2127.995 -0.4656 0.2989 0.5211 -1.464 -1.11 0.175
2128.32 -0.4651 0.2996 0.5216 -1.464 -1.11 0.175
2128.648 -0.4646 0.3003 0.5221 -1.464 -1.11 0.175
2128.976 -0.4641 0.301 0.5226 -1.464 -1.11 0.175
2129.301 -0.4636 0.3017 0.5231 -1.464 -1.11 0.175
2129.626 -0.4631 0.3024 0.5236 -1.464 -1.11 0.175
2129.952 -0.4626 0.3031 0.5241 -1.464 -1.11 0.175
2130.278 -0.4621 0.3038 0.5246 -1.464 -1.11 0.175
2130.605 -0.4616 0.3045 0.5251 -1.464 -1.11 0.175
2130.934 -0.4611 0.3052 0.5256 -1.464 -1.11 0.175
2131.262 -0.4606 0.3059 0.5261 -1.464 -1.11 0.175
2131.587 -0.4601 0.3066 0.5266 -1.464 -1.11 0.175
2131.914 -0.4596 0.3073 0.5271 -1.464 -1.11 0.175
2132.238 -0.4591 0.308 0.5276 -1.464 -1.11 0.175
2132.567 -0.4586 0.3087 0.5281 -1.464 -1.11 0.175
2132.895 -0.4581 0.3094 0.5286 -1.464 -1.11 0.175
2133.221 -0.4576 0.3101 0.5291 -1.464 -1.11 0.175
2133.547 -0.4571 0.3108 0.5296 -1.464 -1.11 0.175
2133.871 -0.4566 0.3115 0.5301 -1.464 -1.11 0.175
2134.2 -0.4561 0.3122 0.5306 -1.464 -1.11 0.175
2134.527 -0.4556 0.3129 0.5311 -1.464 -1.11 0.175
2134.852 -0.4551 0.3136 0.5316 -1.464 -1.11 0.175
2135.179 -0.4546 0.3143 0.5321 -1.464 -1.11 0.175
2135.507 -0.4541 0.315 0.5326 -1.464 -1.11 0.175
2135.833 -0.4536 0.3157 0.5331 -1.464 -1.11 0.175
2136.159 -0.4531 0.3164 0.5336 -1.464 -1.11 0.175
2136.483 -0.4526 0.3171 0.5341 -1.464 -1.11 0.175
2136.81 -0.4521 0.3178 0.5346 -1.464 -1.11 0.175
2137.137 -0.4516 0.3185 0.5351 -1.464 -1.11 0.175
2137.463 -0.4511 0.3192 0.5356 -1.464 -1.11 0.175
2137.79 -0.4506 0.3199 0.5361 -1.464 -1.11 0.175
2138.117 -0.4501 0.3206 0.5366 -1.464 -1.11 0.175
2138.443 -0.4496 0.3213 0.5371 -1.464 -1.11 0.175
2138.771 -0.4491 0.322 0.5376 -1.464 -1.11 0.175
2139.098 -0.4486 0.3227 0.5381 -1.464 -1.11 0.175
2139.426 -0.4481 0.3234 0.5386 -1.464 -1.11 0.175
2139.752 -0.4476 0.3241 0.5391 -1.464 -1.11 0.175
2140.077 -0.4471 0.3248 0.5396 -1.464 -1.11 0.175
2140.403 -0.4466 0.3255 0.5401 -1.464 -1.11 0.175
2140.729 -0.4461 0.3262 0.5406 -1.464 -1.11 0.175
2141.055 -0.4456 0.3269 0.5411 -1.464 -1.11 0.175
2141.38 -0.4451 0.3276 0.5416 -1.464 -1.11 0.175
2141.707 -0.4446 0.3283 0.5421 -1.464 -1.11 0.175
2142.033 -0.4441 0.329 0.5426 -1.464 -1.11 0.175
2142.374 -0.4436 0.3297 0.5431 -1.464 -1.11 0.175
2142.7 -0.4431 0.3304 0.5436 -1.464 -1.11 0.175
2143.027 -0.4426 0.3311 0.5441 -1.464 -1.11 0.175
2143.355 -0.4421 0.3318 0.5446 -1.464 -1.11 0.175
2143.68 -0.4416 0.3325 0.5451 -1.464 -1.11 0.175
2144.007 -0.4411 0.3332 0.5456 -1.464 -1.11 0.175
2144.334 -0.4406 0.3339 0.5461 -1.464 -1.11 0.175
2144.661 -0.4401 0.3346 0.5466 -1.464 -1.11 0.175
2144.985 -0.4396 0.3353 0.5471 -1.464 -1.11 0.175
2145.31 -0.4391 0.336 0.5476 -1.464 -1.11 0.175
2145.636 -0.4386 0.3367 0.5481 -1.464 -1.11 0.175
2145.96 -0.4381 0.3374 0.5486 -1.464 -1.11 0.175
2146.284 -0.4376 0.3381 0.5491 -1.464 -1.11 0.175
2146.611 -0.4371 0.3388 0.5496 -1.464 -1.11 0.175
2146.938 -0.4366 0.3395 0.5501 -1.464 -1.11 0.175
2147.266 -0.4361 0.3402 0.5506 -1.464 -1.11 0.175
2147.592 -0.4356 0.3409 0.5511 -1.464 -1.11 0.175
2147.918 -0.4351 0.3416 0.5516 -1.464 -1.11 0.175
2148.246 -0.4346 0.3423 0.5521 -1.464 -1.11 0.175
2148.574 -0.4341 0.343 0.5526 -1.464 -1.11 0.175
2148.901 -0.4336 0.3437 0.5531 -1.464 -1.11 0.175
2149.23 -0.4331 0.3444 0.5536 -1.464 -1.11 0.175
2149.555 -0.4326 0.3451 0.5541 -1.464 -1.11 0.175
2149.881 -0.4321 0.3458 0.5546 -1.464 -1.11 0.175
2150.207 -0.4316 0.3465 0.5551 -1.464 -1.11 0.175
2150.536 -0.4311 0.3472 0.5556 -1.464 -1.11 0.175
2150.862 -0.4306 0.3479 0.5561 -1.464 -1.11 0.175
2151.188 -0.4301 0.3486 0.5566 -1.464 -1.11 0.175
2151.517 -0.4296 0.3493 0.5571 -1.464 -1.11 0.175
2151.844 -0.4291 0.35 0.5576 -1.464 -1.11 0.175
2152.172 -0.4286 0.3507 0.5581 -1.464 -1.11 0.175
2152.497 -0.4281 0.3514 0.5586 -1.464 -1.11 0.175
2152.823 -0.4276 0.3521 0.5591 -1.464 -1.11 0.175
2153.153 -0.4271 0.3528 0.5596 -1.464 -1.11 0.175
2153.481 -0.4266 0.3535 0.5601 -1.464 -1.11 0.175
2153.808 -0.4261 0.3542 0.5606 -1.464 -1.11 0.175
2154.134 -0.4256 0.3549 0.5611 -1.464 -1.11 0.175
2154.462 -0.4251 0.3556 0.5616 -1.464 -1.11 0.175
2154.787 -0.4246 0.3563 0.5621 -1.464 -1.11 0.175
2155.114 -0.4241 0.357 0.5626 -1.464 -1.11 0.175
2155.442 -0.4236 0.3577 0.5631 -1.464 -1.11 0.175
2155.771 -0.4231 0.3584 0.5636 -1.464 -1.11 0.175
2156.111 -0.4226 0.3591 0.5641 -1.464 -1.11 0.175
2156.451 -0.4221 0.3598 0.5646 -1.464 -1.11 0.175
2156.779 -0.4216 0.3605 0.5651 -1.464 -1.11 0.175
2157.104 -0.4211 0.3612 0.5656 -1.464 -1.11 0.175
2157.432 -0.4206 0.3619 0.5661 -1.464 -1.11 0.175
2157.76 -0.4201 0.3626 0.5666 -1.464 -1.11 0.175
2157.995 -0.4206 0.3624 0.5674 -1.464 -1.11 0.175
2158.336 -0.4211 0.3617 0.5669 -1.464 -1.11 0.175
2158.662 -0.4216 0.361 0.5664 -1.464 -1.11 0.175
2158.986 -0.4221 0.3603 0.5659 -1.464 -1.11 0.175
2159.313 -0.4226 0.3596 0.5654 -1.464 -1.11 0.175
2159.639 -0.4231 0.3589 0.5649 -1.464 -1.11 0.175
2159.966 -0.4236 0.3582 0.5644 -1.464 -1.11 0.175
2160.291 -0.4241 0.3575 0.5639 -1.464 -1.11 0.175
2160.619 -0.4246 0.3568 0.5634 -1.464 -1.11 0.175
2160.943 -0.4251 0.3561 0.5629 -1.464 -1.11 0.175
2161.27 -0.4256 0.3554 0.5624 -1.464 -1.11 0.175
2161.596 -0.4261 0.3547 0.5619 -1.464 -1.11 0.175
2161.923 -0.4266 0.354 0.5614 -1.464 -1.11 0.175
2162.249 -0.4271 0.3533 0.5609 -1.464 -1.11 0.175
2162.574 -0.4276 0.3526 0.5604 -1.464 -1.11 0.175
2162.901 -0.4281 0.3519 0.5599 -1.464 -1.11 0.175
2163.23 -0.4286 0.3512 0.5594 -1.464 -1.11 0.175
2163.556 -0.4291 0.3505 0.5589 -1.464 -1.11 0.175
2163.881 -0.4296 0.3498 0.5584 -1.464 -1.11 0.175
2164.211 -0.4301 0.3491 0.5579 -1.464 -1.11 0.175
2164.537 -0.4306 0.3484 0.5574 -1.464 -1.11 0.175
2164.861 -0.4311 0.3477 0.5569 -1.464 -1.11 0.175
2165.188 -0.4316 0.347 0.5564 -1.464 -1.11 0.175
2165.516 -0.4321 0.3463 0.5559 -1.464 -1.11 0.175
2165.842 -0.4326 0.3456 0.5554 -1.464 -1.11 0.175
2166.17 -0.4331 0.3449 0.5549 -1.464 -1.11 0.175
2166.497 -0.4336 0.3442 0.5544 -1.464 -1.11 0.175
2166.826 -0.4341 0.3435 0.5539 -1.464 -1.11 0.175
2167.153 -0.4346 0.3428 0.5534 -1.464 -1.11 0.175
2167.478 -0.4351 0.3421 0.5529 -1.464 -1.11 0.175
2167.805 -0.4356 0.3414 0.5524 -1.464 -1.11 0.175
2168.133 -0.4361 0.3407 0.5519 -1.464 -1.11 0.175
2168.459 -0.4366 0.34 0.5514 -1.464 -1.11 0.175
2168.785 -0.4371 0.3393 0.5509 -1.464 -1.11 0.175
2169.113 -0.4376 0.3386 0.5504 -1.464 -1.11 0.175
2169.441 -0.4381 0.3379 0.5499 -1.464 -1.11 0.175
2169.765 -0.4386 0.3372 0.5494 -1.464 -1.11 0.175
2170.107 -0.4391 0.3365 0.5489 -1.464 -1.11 0.175
2170.436 -0.4396 0.3358 0.5484 -1.464 -1.11 0.175
2170.761 -0.4401 0.3351 0.5479 -1.464 -1.11 0.175
2171.088 -0.4406 0.3344 0.5474 -1.464 -1.11 0.175
2171.416 -0.4411 0.3337 0.5469 -1.464 -1.11 0.175
2171.743 -0.4416 0.333 0.5464 -1.464 -1.11 0.175
2172.085 -0.4421 0.3323 0.5459 -1.464 -1.11 0.175
2172.41 -0.4426 0.3316 0.5454 -1.464 -1.11 0.175
2172.738 -0.4431 0.3309 0.5449 -1.464 -1.11 0.175
2173.064 -0.4436 0.3302 0.5444 -1.464 -1.11 0.175
2173.391 -0.4441 0.3295 0.5439 -1.464 -1.11 0.175
2173.719 -0.4446 0.3288 0.5434 -1.464 -1.11 0.175
2174.047 -0.4451 0.3281 0.5429 -1.464 -1.11 0.175
2174.374 -0.4456 0.3274 0.5424 -1.464 -1.11 0.175
2174.714 -0.4461 0.3267 0.5419 -1.464 -1.11 0.175
2175.041 -0.4466 0.326 0.5414 -1.464 -1.11 0.175
2175.366 -0.4471 0.3253 0.5409 -1.464 -1.11 0.175
2175.693 -0.4476 0.3246 0.5404 -1.464 -1.11 0.175
2176.022 -0.4481 0.3239 0.5399 -1.464 -1.11 0.175
2176.35 -0.4486 0.3232 0.5394 -1.464 -1.11 0.175
2176.676 -0.4491 0.3225 0.5389 -1.464 -1.11 0.175
2177.001 -0.4496 0.3218 0.5384 -1.464 -1.11 0.175
2177.329 -0.4501 0.3211 0.5379 -1.464 -1.11 0.175
2177.655 -0.4506 0.3204 0.5374 -1.464 -1.11 0.175
2177.994 -0.4511 0.3197 0.5369 -1.464 -1.11 0.175
2178.334 -0.4516 0.319 0.5364 -1.464 -1.11 0.175
2178.659 -0.4521 0.3183 0.5359 -1.464 -1.11 0.175
2178.987 -0.4526 0.3176 0.5354 -1.464 -1.11 0.175
2179.314 -0.4531 0.3169 0.5349 -1.464 -1.11 0.175
2179.641 -0.4536 0.3162 0.5344 -1.464 -1.11 0.175
2179.967 -0.4541 0.3155 0.5339 -1.464 -1.11 0.175
2180.293 -0.4546 0.3148 0.5334 -1.464 -1.11 0.175
2180.618 -0.4551 0.3141 0.5329 -1.464 -1.11 0.175
2180.945 -0.4556 0.3134 0.5324 -1.464 -1.11 0.175
2181.271 -0.4561 0.3127 0.5319 -1.464 -1.11 0.175
2181.598 -0.4566 0.312 0.5314 -1.464 -1.11 0.175
2181.925 -0.4571 0.3113 0.5309 -1.464 -1.11 0.175
2182.251 -0.4576 0.3106 0.5304 -1.464 -1.11 0.175
2182.578 -0.4581 0.3099 0.5299 -1.464 -1.11 0.175
2182.905 -0.4586 0.3092 0.5294 -1.464 -1.11 0.175
2183.23 -0.4591 0.3085 0.5289 -1.464 -1.11 0.175
2183.556 -0.4596 0.3078 0.5284 -1.464 -1.11 0.175
2183.885 -0.4601 0.3071 0.5279 -1.464 -1.11 0.175
2184.211 -0.4606 0.3064 0.5274 -1.464 -1.11 0.175
2184.538 -0.4611 0.3057 0.5269 -1.464 -1.11 0.175
2184.862 -0.4616 0.305 0.5264 -1.464 -1.11 0.175
2185.19 -0.4621 0.3043 0.5259 -1.464 -1.11 0.175
2185.516 -0.4626 0.3036 0.5254 -1.464 -1.11 0.175
2185.846 -0.4631 0.3029 0.5249 -1.464 -1.11 0.175
2186.173 -0.4636 0.3022 0.5244 -1.464 -1.11 0.175
2186.499 -0.4641 0.3015 0.5239 -1.464 -1.11 0.175
2186.826 -0.4646 0.3008 0.5234 -1.464 -1.11 0.175
2187.151 -0.4651 0.3001 0.5229 -1.464 -1.11 0.175
2187.477 -0.4656 0.2994 0.5224 -1.464 -1.11 0.175
2187.803 -0.4661 0.2987 0.5219 -1.464 -1.11 0.175
2188.128 -0.4666 0.298 0.5214 -1.464 -1.11 0.175
2188.453 -0.4671 0.2973 0.5209 -1.464 -1.11 0.175
2188.78 -0.4676 0.2966 0.5204 -1.464 -1.11 0.175
2189.105 -0.4681 0.2959 0.5199 -1.464 -1.11 0.175
2189.432 -0.4686 0.2952 0.5194 -1.464 -1.11 0.175
2189.759 -0.4691 0.2945 0.5189 -1.464 -1.11 0.175
2190.087 -0.4696 0.2938 0.5184 -1.464 -1.11 0.175
2190.426 -0.4701 0.2931 0.5179 -1.464 -1.11 0.175
2190.658 -0.4706 0.2929 0.5187 -1.464 -1.11 0.175
2190.985 -0.4701 0.2936 0.5192 -1.464 -1.11 0.175
2191.311 -0.4696 0.2943 0.5197 -1.464 -1.11 0.175
2191.637 -0.4691 0.295 0.5202 -1.464 -1.11 0.175
2191.963 -0.4686 0.2957 0.5207 -1.464 -1.11 0.175
2192.29 -0.4681 0.2964 0.5212 -1.464 -1.11 0.175
2192.618 -0.4676 0.2971 0.5217 -1.464 -1.11 0.175
2192.945 -0.4671 0.2978 0.5222 -1.464 -1.11 0.175
2193.272 -0.4666 0.2985 0.5227 -1.464 -1.11 0.175
2193.598 -0.4661 0.2992 0.5232 -1.464 -1.11 0.175
2193.928 -0.4656 0.2999 0.5237 -1.464 -1.11 0.175
2194.255 -0.4651 0.3006 0.5242 -1.464 -1.11 0.175
2194.579 -0.4646 0.3013 0.5247 -1.464 -1.11 0.175
2194.907 -0.4641 0.302 0.5252 -1.464 -1.11 0.175
2195.235 -0.4636 0.3027 0.5257 -1.464 -1.11 0.175
2195.562 -0.4631 0.3034 0.5262 -1.464 -1.11 0.175
2195.889 -0.4626 0.3041 0.5267 -1.464 -1.11 0.175
2196.216 -0.4621 0.3048 0.5272 -1.464 -1.11 0.175
2196.541 -0.4616 0.3055 0.5277 -1.464 -1.11 0.175
2196.866 -0.4611 0.3062 0.5282 -1.464 -1.11 0.175
2197.193 -0.4606 0.3069 0.5287 -1.464 -1.11 0.175
2197.535 -0.4601 0.3076 0.5292 -1.464 -1.11 0.175
2197.86 -0.4596 0.3083 0.5297 -1.464 -1.11 0.175
2198.185 -0.4591 0.309 0.5302 -1.464 -1.11 0.175
2198.511 -0.4586 0.3097 0.5307 -1.464 -1.11 0.175
2198.838 -0.4581 0.3104 0.5312 -1.464 -1.11 0.175
2199.166 -0.4576 0.3111 0.5317 -1.464 -1.11 0.175
2199.489 -0.4571 0.3118 0.5322 -1.464 -1.11 0.175
2199.818 -0.4566 0.3125 0.5327 -1.464 -1.11 0.175
2200.146 -0.4561 0.3132 0.5332 -1.464 -1.11 0.175
2200.473 -0.4556 0.3139 0.5337 -1.464 -1.11 0.175
2200.801 -0.4551 0.3146 0.5342 -1.464 -1.11 0.175
2201.128 -0.4546 0.3153 0.5347 -1.464 -1.11 0.175
2201.454 -0.4541 0.316 0.5352 -1.464 -1.11 0.175
2201.794 -0.4536 0.3167 0.5357 -1.464 -1.11 0.175
2202.121 -0.4531 0.3174 0.5362 -1.464 -1.11 0.175
2202.447 -0.4526 0.3181 0.5367 -1.464 -1.11 0.175
2202.773 -0.4521 0.3188 0.5372 -1.464 -1.11 0.175
2203.101 -0.4516 0.3195 0.5377 -1.464 -1.11 0.175
2203.429 -0.4511 0.3202 0.5382 -1.464 -1.11 0.175
2203.754 -0.4506 0.3209 0.5387 -1.464 -1.11 0.175
2204.083 -0.4501 0.3216 0.5392 -1.464 -1.11 0.175
2204.409 -0.4496 0.3223 0.5397 -1.464 -1.11 0.175
2204.735 -0.4491 0.323 0.5402 -1.464 -1.11 0.175
2205.064 -0.4486 0.3237 0.5407 -1.464 -1.11 0.175
2205.389 -0.4481 0.3244 0.5412 -1.464 -1.11 0.175
2205.716 -0.4476 0.3251 0.5417 -1.464 -1.11 0.175
2206.043 -0.4471 0.3258 0.5422 -1.464 -1.11 0.175
2206.369 -0.4466 0.3265 0.5427 -1.464 -1.11 0.175
2206.696 -0.4461 0.3272 0.5432 -1.464 -1.11 0.175
2207.025 -0.4456 0.3279 0.5437 -1.464 -1.11 0.175
2207.354 -0.4451 0.3286 0.5442 -1.464 -1.11 0.175
2207.68 -0.4446 0.3293 0.5447 -1.464 -1.11 0.175
2208.006 -0.4441 0.33 0.5452 -1.464 -1.11 0.175
2208.334 -0.4436 0.3307 0.5457 -1.464 -1.11 0.175
2208.66 -0.4431 0.3314 0.5462 -1.464 -1.11 0.175
2208.988 -0.4426 0.3321 0.5467 -1.464 -1.11 0.175
2209.317 -0.4421 0.3328 0.5472 -1.464 -1.11 0.175
2209.657 -0.4416 0.3335 0.5477 -1.464 -1.11 0.175
2209.983 -0.4411 0.3342 0.5482 -1.464 -1.11 0.175
2210.31 -0.4406 0.3349 0.5487 -1.464 -1.11 0.175
2210.639 -0.4401 0.3356 0.5492 -1.464 -1.11 0.175
2210.964 -0.4396 0.3363 0.5497 -1.464 -1.11 0.175
2211.293 -0.4391 0.337 0.5502 -1.464 -1.11 0.175
2211.62 -0.4386 0.3377 0.5507 -1.464 -1.11 0.175
2211.947 -0.4381 0.3384 0.5512 -1.464 -1.11 0.175
2212.273 -0.4376 0.3391 0.5517 -1.464 -1.11 0.175
2212.6 -0.4371 0.3398 0.5522 -1.464 -1.11 0.175
2212.925 -0.4366 0.3405 0.5527 -1.464 -1.11 0.175
2213.252 -0.4361 0.3412 0.5532 -1.464 -1.11 0.175
2213.578 -0.4356 0.3419 0.5537 -1.464 -1.11 0.175
2213.903 -0.4351 0.3426 0.5542 -1.464 -1.11 0.175
2214.23 -0.4346 0.3433 0.5547 -1.464 -1.11 0.175
2214.556 -0.4341 0.344 0.5552 -1.464 -1.11 0.175
2214.883 -0.4336 0.3447 0.5557 -1.464 -1.11 0.175
2215.211 -0.4331 0.3454 0.5562 -1.464 -1.11 0.175
2215.537 -0.4326 0.3461 0.5567 -1.464 -1.11 0.175
2215.861 -0.4321 0.3468 0.5572 -1.464 -1.11 0.175
2216.187 -0.4316 0.3475 0.5577 -1.464 -1.11 0.175
2216.526 -0.4311 0.3482 0.5582 -1.464 -1.11 0.175
2216.853 -0.4306 0.3489 0.5587 -1.464 -1.11 0.175
2217.183 -0.4301 0.3496 0.5592 -1.464 -1.11 0.175
2217.509 -0.4296 0.3503 0.5597 -1.464 -1.11 0.175
2217.835 -0.4291 0.351 0.5602 -1.464 -1.11 0.175
2218.161 -0.4286 0.3517 0.5607 -1.464 -1.11 0.175
2218.489 -0.4281 0.3524 0.5612 -1.464 -1.11 0.175
2218.815 -0.4276 0.3531 0.5617 -1.464 -1.11 0.175
2219.141 -0.4271 0.3538 0.5622 -1.464 -1.11 0.175
2219.468 -0.4266 0.3545 0.5627 -1.464 -1.11 0.175
2219.795 -0.4261 0.3552 0.5632 -1.464 -1.11 0.175
2220.136 -0.4256 0.3559 0.5637 -1.464 -1.11 0.175
2220.462 -0.4251 0.3566 0.5642 -1.464 -1.11 0.175
2220.789 -0.4246 0.3573 0.5647 -1.464 -1.11 0.175
2221.115 -0.4241 0.358 0.5652 -1.464 -1.11 0.175
2221.443 -0.4236 0.3587 0.5657 -1.464 -1.11 0.175
2221.769 -0.4231 0.3594 0.5662 -1.464 -1.11 0.175
2222.097 -0.4226 0.3601 0.5667 -1.464 -1.11 0.175
2222.423 -0.4221 0.3608 0.5672 -1.464 -1.11 0.175
2222.751 -0.4216 0.3615 0.5677 -1.464 -1.11 0.175
2223.077 -0.4211 0.3622 0.5682 -1.464 -1.11 0.175
2223.313 -0.4216 0.362 0.569 -1.464 -1.11 0.175
2223.655 -0.4221 0.3613 0.5685 -1.464 -1.11 0.175
2223.979 -0.4226 0.3606 0.568 -1.464 -1.11 0.175
2224.308 -0.4231 0.3599 0.5675 -1.464 -1.11 0.175
2224.647 -0.4236 0.3592 0.567 -1.464 -1.11 0.175
2224.974 -0.4241 0.3585 0.5665 -1.464 -1.11 0.175
2225.301 -0.4246 0.3578 0.566 -1.464 -1.11 0.175
2225.626 -0.4251 0.3571 0.5655 -1.464 -1.11 0.175
2225.953 -0.4256 0.3564 0.565 -1.464 -1.11 0.175
2226.279 -0.4261 0.3557 0.5645 -1.464 -1.11 0.175
2226.605 -0.4266 0.355 0.564 -1.464 -1.11 0.175
2226.932 -0.4271 0.3543 0.5635 -1.464 -1.11 0.175
2227.258 -0.4276 0.3536 0.563 -1.464 -1.11 0.175
2227.583 -0.4281 0.3529 0.5625 -1.464 -1.11 0.175
2227.911 -0.4286 0.3522 0.562 -1.464 -1.11 0.175
2228.24 -0.4291 0.3515 0.5615 -1.464 -1.11 0.175
2228.568 -0.4296 0.3508 0.561 -1.464 -1.11 0.175
2228.897 -0.4301 0.3501 0.5605 -1.464 -1.11 0.175
2229.225 -0.4306 0.3494 0.56 -1.464 -1.11 0.175
2229.55 -0.4311 0.3487 0.5595 -1.464 -1.11 0.175
2229.878 -0.4316 0.348 0.559 -1.464 -1.11 0.175
2230.205 -0.4321 0.3473 0.5585 -1.464 -1.11 0.175
2230.529 -0.4326 0.3466 0.558 -1.464 -1.11 0.175
2230.856 -0.4331 0.3459 0.5575 -1.464 -1.11 0.175
2231.197 -0.4336 0.3452 0.557 -1.464 -1.11 0.175
2231.524 -0.4341 0.3445 0.5565 -1.464 -1.11 0.175
2231.85 -0.4346 0.3438 0.556 -1.464 -1.11 0.175
2232.176 -0.4351 0.3431 0.5555 -1.464 -1.11 0.175
2232.502 -0.4356 0.3424 0.555 -1.464 -1.11 0.175
2232.829 -0.4361 0.3417 0.5545 -1.464 -1.11 0.175
2233.156 -0.4366 0.341 0.554 -1.464 -1.11 0.175
2233.497 -0.4371 0.3403 0.5535 -1.464 -1.11 0.175
2233.822 -0.4376 0.3396 0.553 -1.464 -1.11 0.175
2234.151 -0.4381 0.3389 0.5525 -1.464 -1.11 0.175
2234.478 -0.4386 0.3382 0.552 -1.464 -1.11 0.175
2234.805 -0.4391 0.3375 0.5515 -1.464 -1.11 0.175
2235.134 -0.4396 0.3368 0.551 -1.464 -1.11 0.175
2235.46 -0.4401 0.3361 0.5505 -1.464 -1.11 0.175
2235.784 -0.4406 0.3354 0.55 -1.464 -1.11 0.175
2236.126 -0.4411 0.3347 0.5495 -1.464 -1.11 0.175
2236.452 -0.4416 0.334 0.549 -1.464 -1.11 0.175
2236.794 -0.4421 0.3333 0.5485 -1.464 -1.11 0.175
2237.12 -0.4426 0.3326 0.548 -1.464 -1.11 0.175
2237.446 -0.4431 0.3319 0.5475 -1.464 -1.11 0.175
2237.786 -0.4436 0.3312 0.547 -1.464 -1.11 0.175
2238.114 -0.4441 0.3305 0.5465 -1.464 -1.11 0.175
2238.443 -0.4446 0.3298 0.546 -1.464 -1.11 0.175
2238.768 -0.4451 0.3291 0.5455 -1.464 -1.11 0.175
2239.097 -0.4456 0.3284 0.545 -1.464 -1.11 0.175
2239.422 -0.4461 0.3277 0.5445 -1.464 -1.11 0.175
2239.748 -0.4466 0.327 0.544 -1.464 -1.11 0.175
